"","District","Aanbevolen.door","Aantal.stemmen","Percentage","V5"
"28","Zaltbommel(08/09/1849)",NA,"271","67.0792%","'dr. W.R. baron van Hoëvell'"
"29","Sneek(27/08/1850)",NA,"30","0.9646%","'dr. W.R. baron van Hoëvell'"
"30","Dordrecht(27/08/1850)",NA,"137","4.9836%","'dr. W.R. baron van Hoëvell'"
"31","Tiel(27/08/1850)",NA,"470","44.9761%","'dr. W.R. baron van Hoëvell'"
"32","Almelo(27/08/1850)",NA,"644","46.5654%","'dr. W.R. baron van Hoëvell'"
"33","Amsterdam(27/08/1850)",NA,"530","4.6171%","'dr. W.R. baron van Hoëvell'"
"34","Leeuwarden(27/08/1850)",NA,"707","23.0895%","'dr. W.R. baron van Hoëvell'"
"35","Almelo(11/09/1850)",NA,"716","53.9157%","'dr. W.R. baron van Hoëvell'"
"36","Leeuwarden(11/09/1850)",NA,"1055","86.1928%","'dr. W.R. baron van Hoëvell'"
"37","Zwolle(11/09/1850)",NA,"40","2.4038%","'dr. W.R. baron van Hoëvell'"
"38","Tiel(08/06/1852)",NA,"15","1.9355%","'dr. W.R. baron van Hoëvell'"
"39","Almelo(08/06/1852)",NA,"672","84.4221%","'dr. W.R. baron van Hoëvell'"
"40","Almelo(17/05/1853)",NA,"777","27.8794%","'dr. W.R. baron van Hoëvell'"
"41","Almelo(10/06/1856)",NA,"728","63.5808%","'dr. W.R. baron van Hoëvell'"
"42","Almelo(12/06/1860)",NA,"812","66.07%","'dr. W.R. baron van Hoëvell'"
"43","Zaltbommel(24/06/1849)",NA,"112","17.3643%","'mr. B.  Post'"
"44","Zaltbommel(06/08/1849)",NA,"123","23.0337%","'mr. B.  Post'"
"45","Zaltbommel(08/09/1849)",NA,"49","12.1287%","'mr. B.  Post'"
"46","Zaltbommel(06/08/1849)",NA,"279","52.2472%","'mr. W.J. van Hoytema'"
"47","Zaltbommel(08/09/1849)",NA,"27","6.6832%","' J.T. van de Kasteele'"
"48","Zaltbommel(08/09/1849)",NA,"18","4.4554%","'  ten Bockel'"
"49","Utrecht(30/11/1848)","","532","96.2025%","'mr. J.K. baron van Goltstein'"
"50","Utrecht(27/08/1850)","","1744","45.393%","'mr. J.K. baron van Goltstein'"
"51","Utrecht(08/06/1852)","","992","91.2603%","'mr. J.K. baron van Goltstein'"
"52","Utrecht(17/05/1853)","","1843","47.5613%","'mr. J.K. baron van Goltstein'"
"53","Utrecht(10/06/1856)","","749","69.9346%","'mr. J.K. baron van Goltstein'"
"54","Amersfoort(24/04/1860)","","379","30.6634%","'mr. J.K. baron van Goltstein'"
"55","Amersfoort(08/05/1860)","","724","52.3121%","'mr. J.K. baron van Goltstein'"
"56","Amersfoort(12/06/1860)","","725","69.7786%","'mr. J.K. baron van Goltstein'"
"57","Amersfoort(14/06/1864)","","683","60.8734%","'mr. J.K. baron van Goltstein'"
"58","Amersfoort(30/10/1866)","","1740","39.1451%","'mr. J.K. baron van Goltstein'"
"59","Amersfoort(22/01/1868)","","1306","44.0621%","'mr. J.K. baron van Goltstein'"
"60","Amersfoort(08/06/1869)","AK/DZH","762","46.2098%","'mr. J.K. baron van Goltstein'"
"61","Amersfoort(10/06/1873)","","759","34.977%","'mr. J.K. baron van Goltstein'"
"62","Amersfoort(30/11/1848)",NA,"314","43.4903%","'mr. S. van Walchren'"
"63","Amersfoort(07/12/1848)",NA,"408","59.4752%","'mr. S. van Walchren'"
"64","Amersfoort(27/08/1850)",NA,"1209","26.0%","'mr. S. van Walchren'"
"65","Amersfoort(17/05/1853)",NA,"812","16.763%","'mr. S. van Walchren'"
"66","Amersfoort(06/06/1853)",NA,"81","3.9764%","'mr. S. van Walchren'"
"67","Amersfoort(30/11/1848)",NA,"309","42.7978%","' J.D.C.C.W. baron van Ablaing van Giessenburg'"
"68","Amersfoort(07/12/1848)",NA,"278","40.5248%","' J.D.C.C.W. baron van Ablaing van Giessenburg'"
"69","Amersfoort(30/11/1848)",NA,"70","9.6953%","'dr. H.  Menso'"
"70","Amersfoort(30/11/1848)",NA,"12","1.662%","'mr. J.  Hora Siccama'"
"71","Zaltbommel(08/09/1849)",NA,"5","1.2376%","'mr. J.  Hora Siccama'"
"72","Utrecht(27/08/1850)",NA,"73","1.9001%","'mr. J.  Hora Siccama'"
"73","Ysselstein(30/11/1848)",NA,"396","37.044%","' E.C.U. van Doorn'"
"74","Ysselstein(07/12/1848)",NA,"618","60.9467%","' E.C.U. van Doorn'"
"75","Gouda(27/08/1850)",NA,"773","20.0936%","' E.C.U. van Doorn'"
"76","Utrecht(27/08/1850)",NA,"1185","30.8433%","' E.C.U. van Doorn'"
"77","Ysselstein(30/11/1848)",NA,"385","36.015%","' J.G.  Dolmans'"
"78","Ysselstein(07/12/1848)",NA,"393","38.7574%","' J.G.  Dolmans'"
"79","Ysselstein(30/11/1848)",NA,"266","24.8831%","'mr. W.L.F.C.  ridder van Rappard'"
"80","Zaltbommel(08/09/1849)",NA,"6","1.4851%","'mr. W.L.F.C.  ridder van Rappard'"
"81","Amersfoort(17/05/1853)",NA,"424","8.7531%","'mr. W.L.F.C.  ridder van Rappard'"
"82","Zwolle(17/05/1853)",NA,"869","21.774%","'mr. W.L.F.C.  ridder van Rappard'"
"83","Zwolle(31/05/1853)",NA,"883","46.6702%","'mr. W.L.F.C.  ridder van Rappard'"
"84","Amersfoort(06/06/1853)",NA,"1121","55.0319%","'mr. W.L.F.C.  ridder van Rappard'"
"85","Amersfoort(13/06/1854)",NA,"879","53.7615%","'mr. W.L.F.C.  ridder van Rappard'"
"86","Alkmaar(08/06/1858)",NA,"318","29.5539%","'mr. W.L.F.C.  ridder van Rappard'"
"87","Deventer(13/06/1871)",NA,"58","4.7974%","'mr. W.L.F.C.  ridder van Rappard'"
"88","Leiden(30/11/1848)",NA,"196","46.4455%","'jhr.mr. D.T.  Gevers van Endegeest'"
"89","Leiderdorp(30/11/1848)",NA,"151","18.5961%","'jhr.mr. D.T.  Gevers van Endegeest'"
"90","Leiden(27/08/1850)",NA,"1102","28.3509%","'jhr.mr. D.T.  Gevers van Endegeest'"
"91","Leiden(08/06/1852)",NA,"761","70.2678%","'jhr.mr. D.T.  Gevers van Endegeest'"
"92","Leiden(17/05/1853)",NA,"1388","63.1483%","'jhr.mr. D.T.  Gevers van Endegeest'"
"93","Leiden(10/06/1856)",NA,"833","72.4348%","'jhr.mr. D.T.  Gevers van Endegeest'"
"94","Leiden(07/12/1849)",NA,"186","47.6923%","' J.A. de Fremery'"
"95","Leiden(14/12/1849)",NA,"210","50.4808%","' J.A. de Fremery'"
"96","Leiden(27/08/1850)",NA,"830","21.3532%","' J.A. de Fremery'"
"97","Leiden(10/09/1850)",NA,"867","44.4615%","' J.A. de Fremery'"
"98","Delft(19/09/1850)",NA,"41","2.6572%","' J.A. de Fremery'"
"99","Arnhem(24/09/1850)",NA,"338","9.9208%","' J.A. de Fremery'"
"100","Steenwijk(20/02/1851)",NA,"221","28.8512%","' J.A. de Fremery'"
"101","Steenwijk(05/03/1851)",NA,"424","51.7705%","' J.A. de Fremery'"
"102","Steenwijk(17/05/1853)",NA,"149","16.0907%","' J.A. de Fremery'"
"103","Leiden(13/06/1854)",NA,"543","33.4978%","' J.A. de Fremery'"
"104","Steenwijk(10/06/1856)",NA,"32","5.7348%","' J.A. de Fremery'"
"105","Den Haag II(30/11/1848)",NA,"182","29.69%","'mr. G.W.  Verweij Mejan'"
"106","Leiderdorp(30/11/1848)",NA,"211","25.9852%","'mr. G.W.  Verweij Mejan'"
"107","Den Haag I(30/11/1848)",NA,"15","2.551%","'mr. G.W.  Verweij Mejan'"
"108","Leiderdorp(12/12/1848)",NA,"520","71.6253%","'mr. G.W.  Verweij Mejan'"
"109","Leiderdorp(30/11/1848)",NA,"65","8.0049%","' S.  Piek'"
"110","Leiden(27/08/1850)",NA,"29","0.7461%","' S.  Piek'"
"111","Leiderdorp(30/11/1848)",NA,"12","1.4778%","' F.W.  Conrad'"
"112","Gouda(30/11/1848)","","131","20.6299%","'mr. G.M. van der Linden'"
"113","Gorinchem(30/11/1848)","","14","1.5927%","'mr. G.M. van der Linden'"
"114","Gouda(14/12/1848)","","315","56.8592%","'mr. G.M. van der Linden'"
"115","Gouda(27/08/1850)","","1087","28.2558%","'mr. G.M. van der Linden'"
"116","Leiden(08/06/1852)","","36","3.3241%","'mr. G.M. van der Linden'"
"117","Gouda(08/06/1852)","","771","46.223%","'mr. G.M. van der Linden'"
"118","Gouda(22/06/1852)","","976","54.3733%","'mr. G.M. van der Linden'"
"119","Gouda(17/05/1853)","","721","15.1248%","'mr. G.M. van der Linden'"
"120","Gouda(13/06/1853)","","345","16.0019%","'mr. G.M. van der Linden'"
"121","Almelo(19/01/1855)","","702","56.0703%","'mr. G.M. van der Linden'"
"122","Almelo(08/06/1858)","","586","78.8694%","'mr. G.M. van der Linden'"
"123","Almelo(10/06/1862)","","626","58.6692%","'mr. G.M. van der Linden'"
"124","Almelo(26/01/1864)","","1346","92.8916%","'mr. G.M. van der Linden'"
"125","Almelo(12/06/1866)","","675","79.8817%","'mr. G.M. van der Linden'"
"126","Almelo(30/10/1866)","","731","25.4704%","'mr. G.M. van der Linden'"
"127","Almelo(13/11/1866)","","914","56.177%","'mr. G.M. van der Linden'"
"128","Almelo(22/01/1868)","","712","22.3899%","'mr. G.M. van der Linden'"
"129","Almelo(04/02/1868)","","875","51.4403%","'mr. G.M. van der Linden'"
"130","Almelo(08/06/1869)","(AH)*","1053","55.4795%","'mr. G.M. van der Linden'"
"131","Almelo(10/06/1873)","(AH)*","854","45.6929%","'mr. G.M. van der Linden'"
"132","Almelo(24/06/1873)","(AH)*","898","45.7696%","'mr. G.M. van der Linden'"
"133","Amersfoort(23/06/1874)","","148","7.765%","'mr. G.M. van der Linden'"
"134","Almelo(12/06/1877)","(AH)*","909","42.2987%","'mr. G.M. van der Linden'"
"135","Almelo(26/06/1877)","(AH)*","1038","48.0778%","'mr. G.M. van der Linden'"
"136","Dordrecht(08/10/1878)","","740","69.5489%","'mr. G.M. van der Linden'"
"137","Dordrecht(14/06/1881)","(AH)*","677","51.4829%","'mr. G.M. van der Linden'"
"138","Dordrecht(28/10/1884)","(AH)*","1082","28.1258%","'mr. G.M. van der Linden'"
"139","Dordrecht(15/06/1886)","(AH)*","1237","28.5154%","'mr. G.M. van der Linden'"
"140","Dordrecht(01/09/1887)","","1093","31.1574%","'mr. G.M. van der Linden'"
"141","Gouda(30/11/1848)",NA,"97","15.2756%","' A. van Rijckevorsel Hz.'"
"142","Rotterdam II(30/11/1848)",NA,"195","65.0%","' A. van Rijckevorsel Hz.'"
"143","Rotterdam I(30/11/1848)",NA,"12","3.9867%","' A. van Rijckevorsel Hz.'"
"144","Gouda(30/11/1848)",NA,"33","5.1969%","'mr. L.  Luzac'"
"145","Amsterdam V(30/11/1848)",NA,"130","30.7329%","'mr. J.S. van Naamen'"
"146","Gouda(30/11/1848)",NA,"22","3.4646%","'mr. J.S. van Naamen'"
"147","Amsterdam IV(30/11/1848)",NA,"170","51.0511%","'mr. J.S. van Naamen'"
"148","Amsterdam IV(14/12/1848)",NA,"200","64.3087%","'mr. J.S. van Naamen'"
"149","Amsterdam V(14/12/1848)",NA,"170","41.6667%","'mr. J.S. van Naamen'"
"150","Gouda(30/11/1848)",NA,"11","1.7323%","'jhr.mr. W.T.  Gevers Deynoot'"
"151","Rotterdam II(30/11/1848)",NA,"4","1.3333%","'jhr.mr. W.T.  Gevers Deynoot'"
"152","Rotterdam I(30/11/1848)",NA,"12","3.9867%","'jhr.mr. W.T.  Gevers Deynoot'"
"153","Rotterdam(27/08/1850)",NA,"543","24.3826%","'jhr.mr. W.T.  Gevers Deynoot'"
"154","Gouda(13/09/1850)",NA,"120","6.7114%","'jhr.mr. W.T.  Gevers Deynoot'"
"155","Rotterdam(08/06/1852)",NA,"577","74.3557%","'jhr.mr. W.T.  Gevers Deynoot'"
"156","Rotterdam(17/05/1853)",NA,"266","9.3465%","'jhr.mr. W.T.  Gevers Deynoot'"
"157","Den Haag(23/05/1854)",NA,"154","16.2963%","'jhr.mr. W.T.  Gevers Deynoot'"
"158","Den Haag(13/06/1854)",NA,"352","36.9748%","'jhr.mr. W.T.  Gevers Deynoot'"
"159","Den Haag(20/09/1855)",NA,"477","44.6211%","'jhr.mr. W.T.  Gevers Deynoot'"
"160","Den Haag(10/06/1856)",NA,"598","49.0566%","'jhr.mr. W.T.  Gevers Deynoot'"
"161","Rotterdam(10/06/1856)",NA,"163","14.3486%","'jhr.mr. W.T.  Gevers Deynoot'"
"162","Den Haag(24/06/1856)",NA,"892","54.59%","'jhr.mr. W.T.  Gevers Deynoot'"
"163","Den Haag(12/06/1860)",NA,"588","59.9388%","'jhr.mr. W.T.  Gevers Deynoot'"
"164","Den Haag(14/06/1864)",NA,"531","38.9011%","'jhr.mr. W.T.  Gevers Deynoot'"
"165","Hoorn(21/07/1864)",NA,"464","38.6345%","'jhr.mr. W.T.  Gevers Deynoot'"
"166","Hoorn(04/08/1864)",NA,"847","49.1014%","'jhr.mr. W.T.  Gevers Deynoot'"
"167","Delft(12/06/1866)",NA,"411","28.0738%","'jhr.mr. W.T.  Gevers Deynoot'"
"168","Arnhem(12/06/1866)",NA,"566","37.3844%","'jhr.mr. W.T.  Gevers Deynoot'"
"169","Gouda(12/06/1866)",NA,"636","34.6028%","'jhr.mr. W.T.  Gevers Deynoot'"
"170","Leiden(12/06/1866)",NA,"495","36.9403%","'jhr.mr. W.T.  Gevers Deynoot'"
"171","Delft(26/06/1866)",NA,"491","30.1227%","'jhr.mr. W.T.  Gevers Deynoot'"
"172","Arnhem(26/06/1866)",NA,"438","30.0206%","'jhr.mr. W.T.  Gevers Deynoot'"
"173","Leiden(18/09/1866)",NA,"374","33.4227%","'jhr.mr. W.T.  Gevers Deynoot'"
"174","Rotterdam(30/10/1866)",NA,"64","0.9623%","'jhr.mr. W.T.  Gevers Deynoot'"
"175","Gorinchem(30/11/1848)",NA,"690","78.4983%","'mr. A.  Boxman'"
"176","Gorinchem(30/11/1848)",NA,"116","13.1968%","'mr. P.L.  Begram van Jaarsveld'"
"177","Gorinchem(27/08/1850)",NA,"70","7.1575%","'mr. P.L.  Begram van Jaarsveld'"
"178","Ridderkerk(30/11/1848)",NA,"34","5.6385%","'mr. J.S.  Lotsy'"
"179","Gorinchem(30/11/1848)",NA,"19","2.1615%","'mr. J.S.  Lotsy'"
"180","Dordrecht(30/11/1848)",NA,"204","35.7895%","'mr. J.S.  Lotsy'"
"181","Dordrecht(12/12/1848)",NA,"274","53.6204%","'mr. J.S.  Lotsy'"
"182","Dordrecht(27/08/1850)",NA,"1158","42.1244%","'mr. J.S.  Lotsy'"
"183","Dordrecht(10/06/1862)",NA,"82","12.5%","'mr. J.S.  Lotsy'"
"184","Dordrecht(30/11/1848)","","54","9.4737%","'mr. P.  Blussé van Oud-Alblas'"
"185","Dordrecht(27/08/1850)","","484","17.6064%","'mr. P.  Blussé van Oud-Alblas'"
"186","Dordrecht(11/09/1850)","","845","61.1875%","'mr. P.  Blussé van Oud-Alblas'"
"187","Dordrecht(08/06/1852)","","616","54.902%","'mr. P.  Blussé van Oud-Alblas'"
"188","Dordrecht(17/05/1853)","","330","11.236%","'mr. P.  Blussé van Oud-Alblas'"
"189","Dordrecht(02/07/1853)","","324","22.8975%","'mr. P.  Blussé van Oud-Alblas'"
"190","Dordrecht(13/06/1854)","","528","45.8333%","'mr. P.  Blussé van Oud-Alblas'"
"191","Amsterdam(13/06/1854)","","558","11.7301%","'mr. P.  Blussé van Oud-Alblas'"
"192","Dordrecht(27/06/1854)","","563","37.2601%","'mr. P.  Blussé van Oud-Alblas'"
"193","Dordrecht(10/06/1856)","","329","30.4912%","'mr. P.  Blussé van Oud-Alblas'"
"194","Dordrecht(24/06/1856)","","579","46.9968%","'mr. P.  Blussé van Oud-Alblas'"
"195","Dordrecht(27/12/1859)","","251","26.2552%","'mr. P.  Blussé van Oud-Alblas'"
"196","Dordrecht(13/02/1860)","","288","25.9928%","'mr. P.  Blussé van Oud-Alblas'"
"197","Dordrecht(28/02/1860)","","484","41.9775%","'mr. P.  Blussé van Oud-Alblas'"
"198","Dordrecht(12/06/1860)","","414","44.4683%","'mr. P.  Blussé van Oud-Alblas'"
"199","Alkmaar(12/06/1860)","","507","46.4711%","'mr. P.  Blussé van Oud-Alblas'"
"200","Dordrecht(26/06/1860)","","699","55.8753%","'mr. P.  Blussé van Oud-Alblas'"
"201","Alkmaar(26/06/1860)","","683","44.2071%","'mr. P.  Blussé van Oud-Alblas'"
"202","Dordrecht(14/06/1864)","","497","49.0138%","'mr. P.  Blussé van Oud-Alblas'"
"203","Dordrecht(28/06/1864)","","881","53.0084%","'mr. P.  Blussé van Oud-Alblas'"
"204","Dordrecht(30/10/1866)","","825","23.5244%","'mr. P.  Blussé van Oud-Alblas'"
"205","Dordrecht(13/11/1866)","","945","25.1597%","'mr. P.  Blussé van Oud-Alblas'"
"206","Dordrecht(22/01/1868)","","902","26.5998%","'mr. P.  Blussé van Oud-Alblas'"
"207","Dordrecht(08/06/1869)","(AH)*","1000","64.9773%","'mr. P.  Blussé van Oud-Alblas'"
"208","Deventer(01/08/1872)","","688","68.0514%","'mr. P.  Blussé van Oud-Alblas'"
"209","Dordrecht(30/11/1848)",NA,"20","3.5088%","'mr. J.  Crans'"
"210","Dordrecht(30/11/1848)",NA,"9","1.5789%","'jhr.mr. J. de Bosch Kemper'"
"211","Amsterdam(30/10/1866)",NA,"1368","6.8844%","'jhr.mr. J. de Bosch Kemper'"
"212","Amsterdam(13/11/1866)",NA,"240","2.9914%","'jhr.mr. J. de Bosch Kemper'"
"213","Haarlem(22/01/1868)",NA,"672","41.1765%","'jhr.mr. J. de Bosch Kemper'"
"214","Hoorn(22/01/1868)",NA,"1437","31.976%","'jhr.mr. J. de Bosch Kemper'"
"215","Haarlem(04/02/1868)",NA,"983","51.601%","'jhr.mr. J. de Bosch Kemper'"
"216","Dordrecht(30/11/1848)",NA,"8","1.4035%","'mr. J.C.  Faber van Riemsdijk'"
"217","Den Haag I(30/11/1848)",NA,"347","59.0136%","'jhr.mr. W.  Boreel van Hogelanden'"
"218","Den Haag II(30/11/1848)",NA,"8","1.3051%","'jhr.mr. W.  Boreel van Hogelanden'"
"219","Den Haag(27/08/1850)",NA,"775","34.1861%","'jhr.mr. W.  Boreel van Hogelanden'"
"220","Den Haag(08/06/1852)",NA,"740","93.3165%","'jhr.mr. W.  Boreel van Hogelanden'"
"221","Den Haag(17/05/1853)",NA,"980","33.3107%","'jhr.mr. W.  Boreel van Hogelanden'"
"222","Den Haag I(30/11/1848)",NA,"7","1.1905%","'mr. P.C.  Schooneveld'"
"223","Den Haag II(30/11/1848)",NA,"343","55.9543%","'mr. P.C.  Schooneveld'"
"224","Den Haag(27/08/1850)",NA,"124","5.4698%","'mr. P.C.  Schooneveld'"
"225","Den Haag(11/09/1850)",NA,"673","53.4976%","'mr. P.C.  Schooneveld'"
"226","Gouda(13/09/1850)",NA,"102","5.7047%","'mr. P.C.  Schooneveld'"
"227","Den Haag II(30/11/1848)","","43","7.0147%","' M.A.F.H.  Hoffman'"
"228","Rotterdam I(30/11/1848)","","28","9.3023%","' M.A.F.H.  Hoffman'"
"229","Rotterdam II(30/11/1848)","","53","17.6667%","' M.A.F.H.  Hoffman'"
"230","Rotterdam(27/08/1850)","","625","28.0647%","' M.A.F.H.  Hoffman'"
"231","Rotterdam(08/06/1852)","","160","20.6186%","' M.A.F.H.  Hoffman'"
"232","Gouda(13/06/1853)","","885","41.0482%","' M.A.F.H.  Hoffman'"
"233","Den Haag(16/06/1853)","","76","5.6632%","' M.A.F.H.  Hoffman'"
"234","Gouda(28/06/1853)","","1073","63.604%","' M.A.F.H.  Hoffman'"
"235","Gouda(13/06/1854)","","1127","61.1835%","' M.A.F.H.  Hoffman'"
"236","Gouda(08/06/1858)","","989","59.3994%","' M.A.F.H.  Hoffman'"
"237","Gouda(10/06/1862)","","1080","58.6001%","' M.A.F.H.  Hoffman'"
"238","Rotterdam(10/06/1862)","","265","12.1839%","' M.A.F.H.  Hoffman'"
"239","Gouda(12/06/1866)","","1162","63.2209%","' M.A.F.H.  Hoffman'"
"240","Gouda(30/10/1866)","","1554","29.948%","' M.A.F.H.  Hoffman'"
"241","Gouda(22/01/1868)","","1289","32.2331%","' M.A.F.H.  Hoffman'"
"242","Gouda(13/06/1871)","(DZH)*","985","58.3877%","' M.A.F.H.  Hoffman'"
"243","Delft(30/11/1848)","","259","34.1238%","'mr. W.  Wintgens'"
"244","Delft(14/12/1848)","","419","54.6284%","'mr. W.  Wintgens'"
"245","Delft(27/08/1850)","","813","21.9908%","'mr. W.  Wintgens'"
"246","Delft(19/09/1850)","","1065","69.0214%","'mr. W.  Wintgens'"
"247","Delft(17/05/1853)","","1443","34.2755%","'mr. W.  Wintgens'"
"248","Delft(13/06/1854)","","1073","76.6976%","'mr. W.  Wintgens'"
"249","Delft(08/06/1858)","","907","87.2955%","'mr. W.  Wintgens'"
"250","Delft(10/06/1862)","","923","89.786%","'mr. W.  Wintgens'"
"251","Delft(12/06/1866)","","630","43.0328%","'mr. W.  Wintgens'"
"252","Delft(26/06/1866)","","1139","69.8773%","'mr. W.  Wintgens'"
"253","Delft(30/10/1866)","","959","22.3179%","'mr. W.  Wintgens'"
"254","Delft(13/11/1866)","","1216","31.7245%","'mr. W.  Wintgens'"
"255","Haarlem(16/02/1869)","","610","41.1884%","'mr. W.  Wintgens'"
"256","Brielle(08/06/1869)","(DZH)*","255","29.9296%","'mr. W.  Wintgens'"
"257","Dordrecht(08/06/1869)","AK/DZH","231","15.0097%","'mr. W.  Wintgens'"
"258","Den Haag(13/06/1871)","(DZH)*","779","69.678%","'mr. W.  Wintgens'"
"259","Den Haag(08/06/1875)","DZH(AR)","656","85.9764%","'mr. W.  Wintgens'"
"260","Den Haag(10/06/1879)","(DT)*","734","62.2561%","'mr. W.  Wintgens'"
"261","Den Haag(12/06/1883)","(DT)*","725","51.3093%","'mr. W.  Wintgens'"
"262","Den Haag(28/10/1884)","(DT)*","817","23.7224%","'mr. W.  Wintgens'"
"263","Den Haag(11/11/1884)","DT(AR)","1113","53.0758%","'mr. W.  Wintgens'"
"264","Den Haag(15/06/1886)","","171","3.897%","'mr. W.  Wintgens'"
"265","Zaandam(30/11/1848)",NA,"31","3.7215%","'mr. H.A.A. van Berckel'"
"266","Delft(30/11/1848)",NA,"300","39.5257%","'mr. H.A.A. van Berckel'"
"267","Delft(14/12/1848)",NA,"348","45.3716%","'mr. H.A.A. van Berckel'"
"268","Delft(27/08/1850)",NA,"513","13.8761%","'mr. H.A.A. van Berckel'"
"269","Delft(19/09/1850)",NA,"330","21.3869%","'mr. H.A.A. van Berckel'"
"270","Delft(08/06/1852)",NA,"47","4.0068%","'mr. H.A.A. van Berckel'"
"271","Haarlem(08/06/1852)",NA,"224","29.7477%","'mr. H.A.A. van Berckel'"
"272","Haarlem(20/10/1853)",NA,"230","28.536%","'mr. H.A.A. van Berckel'"
"273","Haarlem(03/11/1853)",NA,"287","36.01%","'mr. H.A.A. van Berckel'"
"274","Haarlem(13/06/1854)",NA,"159","24.613%","'mr. H.A.A. van Berckel'"
"275","Delft(30/11/1848)",NA,"131","17.2596%","' C.  Hoekwater'"
"276","Delft(27/08/1850)",NA,"27","0.7303%","' C.  Hoekwater'"
"277","Delft(17/05/1853)",NA,"1148","27.2684%","' C.  Hoekwater'"
"278","Delft(10/06/1856)",NA,"906","55.7538%","' C.  Hoekwater'"
"279","Delft(12/06/1860)",NA,"662","47.151%","' C.  Hoekwater'"
"280","Delft(26/06/1860)",NA,"1449","65.5656%","' C.  Hoekwater'"
"281","Delft(14/06/1864)",NA,"971","58.8128%","' C.  Hoekwater'"
"282","Delft(30/10/1866)",NA,"887","20.6423%","' C.  Hoekwater'"
"283","Delft(13/11/1866)",NA,"1176","30.6809%","' C.  Hoekwater'"
"284","Delft(30/11/1848)",NA,"38","5.0066%","' D. van Koetsveld'"
"285","Delft(30/11/1848)","","16","2.108%","'mr. R.J.C.  Metelerkamp'"
"286","Delft(27/08/1850)","","31","0.8385%","'mr. R.J.C.  Metelerkamp'"
"287","Delft(12/06/1860)","","83","5.9117%","'mr. R.J.C.  Metelerkamp'"
"288","Gorinchem(14/06/1864)","","331","17.71%","'mr. R.J.C.  Metelerkamp'"
"289","Delft(22/01/1868)","","40","1.0352%","'mr. R.J.C.  Metelerkamp'"
"290","Den Haag(08/06/1869)","(AH)*","495","37.2741%","'mr. R.J.C.  Metelerkamp'"
"291","Delft(08/06/1869)","(AH)*","717","37.2081%","'mr. R.J.C.  Metelerkamp'"
"292","Delft(13/06/1871)","(AH)*","425","23.7962%","'mr. R.J.C.  Metelerkamp'"
"293","Rotterdam I(30/11/1848)",NA,"166","55.1495%","' E.P. de Monchy'"
"294","Rotterdam II(30/11/1848)",NA,"9","3.0%","' E.P. de Monchy'"
